# energyFactor	econcomicFactor	constraintViolation	iteration	functionCalls
1.510953852510894986e-03 6.375842977875819662e-01 0.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00
1.457568169792779460e-03 6.442958056924243948e-01 0.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00
1.406040370470201068e-03 6.510073120288421000e-01 0.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.356248548771768264e-03 6.577188160447748899e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
